customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,customer.gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,Churn
0,0.17706453118118073,-0.19622356873623667,-0.004647860347515885,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
1,-0.03224808648652765,0.2493032482970199,-0.05804412655455366,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,-1.0369486512915278,0.7804411007601965,-0.8212614978391406,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
0,-1.0788111748250695,0.6144605218654539,-0.8612167934217735,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-0.7857735100902777,0.16893370483219725,-0.6452881747411621,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1
0,0.9305899547849309,0.08506983339064288,0.6575669350996625,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,0
0,1.809702948989306,-1.676071466881995,-0.30607024260660726,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
1,0.17706453118118073,0.23882026436682574,0.11381648929253861,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.49273584535548604,1.140356882363533,-0.24490808226102437,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0
0,1.6422528548551394,1.3133261172117388,2.142392108778584,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,1.8515654725228476,1.6155854871990065,2.758448083739559,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,-1.0369486512915278,-1.688301614800555,-0.9175769659716287,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,1
0,-0.19969818062069433,-1.5275625278709093,-0.697168023749549,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,1.8515654725228476,0.062356701541888424,1.4000139859663656,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,-0.8694985571573611,-0.322019375898568,-0.7306211061925124,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0
0,-0.8276360336238194,-0.47751697086311645,-0.7263016147781738,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
0,1.6003903313215977,-0.6120485979672764,0.6014594987495824,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0
0,-0.9532236042244444,-1.6428753511030465,-0.8923033459941152,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,0.8887274312513892,1.2451867216654757,1.369662665975188,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1
0,1.4748027607209726,-1.6813129588470919,-0.3772039948342273,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
1,-0.6601859394896528,-1.354593293022704,-0.781076442074894,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
0,-0.03224808648652765,-0.4652868229445564,-0.2506061347650457,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,0.30265210178180574,-0.26261580029413395,-0.03357466721268825,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1.0980400489190976,0.6336793257374765,1.134273359911891,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,-1.1206736983586112,0.9569046635851333,-0.9007585206775015,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.9532236042244444,-0.1438086490852653,-0.7984463118048943,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,0
0,-0.367148274754861,-0.09488805741102567,-0.37855957990574846,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,0
0,1.0143150018520142,-0.6242787458858361,0.2289952683355164,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
0,1.8515654725228476,-0.14905014105036266,1.207911498119101,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,0.17706453118118073,-1.6778186308703606,-0.6622674521624189,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,-0.8276360336238194,1.1560813582588245,-0.5572900251830921,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
0,0.5538272429830557,-0.10711820532958545,0.21879391627186554,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,0
0,-0.9532236042244444,-1.705773254684212,-0.9050780120918402,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,-0.7020484630231945,-1.118726154593333,-0.759616841112169,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,0
0,-0.9532236042244444,0.9796177954338873,-0.7362732066602109,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-0.49273584535548604,-1.712761910637675,-0.794517412699299,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,1.809702948989306,1.31682044518847,2.447950174306724,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,0
0,-0.7020484630231945,-0.9667228876055158,-0.7504264338476185,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0
0,1.3910777136538892,1.086194798724196,1.817120619667985,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.809702948989306,0.5847587340632364,1.8336863287623373,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0
0,-0.7857735100902777,-1.6848072868238235,-0.8624574984024878,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-0.9113610806909028,-0.6504862057113218,-0.8000546330761906,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-0.07411061002006931,0.7245318531324934,0.10049039875894054,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
0,-0.9113610806909028,-0.4513095110376308,-0.7962406140614022,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,-0.7020484630231945,0.5847587340632364,-0.5362210165291104,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
0,-1.1206736983586112,0.4362497950521509,-0.9076053740895915,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,0.8887274312513892,-1.6743243028936292,-0.49734559380006227,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,-1.0369486512915278,-0.3272608678636651,-0.8671446061074085,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0
0,1.0561775253855559,1.0984249466427558,1.5479335908893042,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,0
0,-0.19969818062069433,1.1106550945613156,0.1266600834447479,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-1.0788111748250695,-0.7937536527573102,-0.9034926668387052,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,-1.1206736983586112,-0.6819351575019048,-0.9223100257128722,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-1.0369486512915278,-1.4559288043479153,-0.8889028953062316,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
1,1.6841153783886809,1.1228852424798759,2.2038529573602648,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
